city,transmission,owner_no,brand,model,model_year,variant_name,price,registered_year,fuel_type,kms_driven,mileage_kmpl,engine_cc
chennai,automatic,1,audi,audi a4,2012,2.0 tdi multitronic,1175000.0,2012,diesel,86038.0,16.55,1968
chennai,manual,1,maruti,maruti wagon r,2015,vxi,385000.0,2015,petrol,69863.0,18.9,998
chennai,manual,1,toyota,toyota innova crysta,2017,2.4 vx mt,1750000.0,2017,diesel,2000022.0,13.68,2393
chennai,manual,1,hyundai,hyundai i10,2013,magna,310000.0,2013,petrol,133727.0,20.36,1197
chennai,automatic,1,hyundai,hyundai creta,2016,1.6 vtvt at sx plus,916000.0,2016,petrol,85781.0,13.0,1591
chennai,manual,1,tata,tata altroz,2022,xm plus diesel,800000.0,2022,diesel,8837.0,23.64,1497
chennai,manual,2,toyota,toyota corolla altis,2011,diesel d4d js,475000.0,2011,diesel,120057.0,21.43,1364
chennai,manual,1,toyota,toyota glanza,2019,v,699000.0,2019,petrol,48527.0,22.35,1197
chennai,manual,2,honda,honda wr-v,2017,i-dtec vx,714000.0,2017,diesel,71096.0,25.5,1498
chennai,manual,1,honda,honda amaze,2020,vx petrol,750000.0,2020,petrol,22000.0,18.6,1199
chennai,manual,1,hyundai,hyundai grand i10 nios,2020,sportz,626000.0,2020,petrol,110054.0,20.7,1197
chennai,manual,1,honda,honda city,2012,i vtec v,465000.00000000006,2012,petrol,85028.0,17.4,1497
chennai,manual,1,honda,honda city,2021,zx mt,1268000.0,2022,petrol,10990.0,18.6,1498
chennai,manual,2,hyundai,hyundai elantra,2017,2.0 sx,805000.0000000001,2017,petrol,115484.0,14.59,1999
chennai,manual,2,skoda,skoda yeti,2011,elegance,475000.0,2011,diesel,80062.0,17.67,1968
chennai,manual,1,skoda,skoda rapid,2012,1.6 tdi elegance,375000.0,2012,diesel,80039.0,20.5,1598
chennai,manual,1,maruti,maruti s-presso,2020,vxi plus 2019-2022,509999.99999999994,2020,petrol,16473.0,21.7,998
chennai,automatic,1,maruti,maruti baleno,2017,1.2 cvt zeta,660000.0,2017,petrol,53819.0,21.4,1197
chennai,manual,2,mahindra,mahindra scorpio,2011,vlx se bsiii,495000.0,2011,diesel,100060.0,15.4,2179
chennai,automatic,1,volkswagen,volkswagen vento,2017,1.2 tsi highline at,790000.0,2017,petrol,93000.0,18.19,1197
chennai,manual,1,maruti,maruti ertiga,2013,vdi,690000.0,2013,diesel,82000.0,20.77,1248
chennai,automatic,1,bmw,bmw 5 series,2013,520d luxury line,1450000.0,2013,diesel,100057.0,18.12,1995
chennai,manual,1,hyundai,hyundai verna,2018,crdi 1.6 sx,827000.0,2018,diesel,102497.0,22.0,1582
chennai,manual,2,toyota,toyota etios,2011,g,345000.0,2012,petrol,97942.0,17.6,1496
chennai,manual,1,volkswagen,volkswagen polo,2019,1.0 mpi highline plus bsiv,650000.0,2019,petrol,78423.0,18.78,999
chennai,manual,2,maruti,maruti alto 800,2014,lxi,244000.0,2014,petrol,43088.0,22.05,796
chennai,manual,1,renault,renault kiger,2021,rxz turbo,815000.0,2021,petrol,14103.0,20.5,999
chennai,automatic,1,mercedes-benz,mercedes-benz c-class,2011,250 cdi classic,1100000.0,2011,diesel,74000.0,15.8,2143
chennai,automatic,1,toyota,toyota urban cruiser,2022,premium at,1150000.0,2022,petrol,41285.0,18.76,1462
chennai,manual,3,ford,ford figo,2012,petrol titanium,210000.0,2012,petrol,76554.0,15.6,1196
chennai,manual,1,datsun,datsun go plus,2018,t,391000.0,2018,petrol,25119.0,19.02,1198
chennai,manual,1,volkswagen,volkswagen taigun,2022,1.0 tsi topline bsvi,1529000.0,2022,petrol,4977.0,20.08,999
chennai,automatic,3,honda,honda new accord,2004,v6 at,250000.0,2004,petrol,85037.0,9.0,2997
chennai,manual,2,maruti,maruti s-presso,2021,vxi plus 2019-2022,549000.0,2021,petrol,2177.0,21.7,998
chennai,manual,1,ford,ford ecosport,2018,1.5 diesel titanium,860000.0,2018,diesel,40511.0,21.7,1498
chennai,manual,1,hyundai,hyundai venue,2021,sx turbo imt,1145000.0,2021,petrol,30400.0,18.0,998
chennai,manual,1,honda,honda wr-v,2017,i-dtec vx,790000.0,2017,diesel,75000.0,25.5,1498
chennai,automatic,1,skoda,skoda kushaq,2021,1.0 tsi style at bsvi,1650000.0,2021,petrol,27600.0,17.2,999
chennai,manual,1,hyundai,hyundai grand i10,2015,crdi asta,475000.0,2015,diesel,53908.0,24.0,1120
chennai,automatic,1,tata,tata punch,2021,creative amt bsvi,828999.9999999999,2021,petrol,9471.0,18.8,1199
chennai,automatic,1,tata,tata tiago,2020,xza plus dual tone,648000.0,2020,petrol,12011.0,23.84,1199
chennai,automatic,2,volkswagen,volkswagen vento,2011,petrol highline at,375000.0,2011,petrol,85000.0,14.4,1598
chennai,automatic,1,hyundai,hyundai creta,2016,1.6 vtvt at sx plus,964000.0,2017,petrol,27370.0,13.0,1591
chennai,manual,2,hyundai,hyundai eon,2016,era plus option,288000.0,2017,petrol,53098.0,21.1,814
chennai,manual,1,datsun,datsun redigo,2019,a,340000.0,2019,petrol,51680.0,22.7,799
chennai,automatic,2,honda,honda city,2018,i-vtec cvt vx,906000.0,2018,petrol,35821.0,18.0,1497
chennai,automatic,2,hyundai,hyundai i20,2018,petrol cvt asta,686000.0,2018,petrol,39323.0,17.4,1197
chennai,manual,1,renault,renault kwid,2016,rxt,335000.0,2016,petrol,60799.0,25.17,799
chennai,automatic,2,mercedes-benz,mercedes-benz c-class,2014,220 cdi at,1350000.0,2014,diesel,130000.0,14.84,2143
chennai,manual,1,maruti,maruti ciaz,2021,delta bsvi,900000.0,2021,petrol,30000.0,20.65,1462
chennai,manual,1,hyundai,hyundai verna,2018,vtvt 1.6 sx,900000.0,2018,petrol,58619.0,17.0,1591
chennai,manual,1,ford,ford ecosport,2019,1.5 petrol titanium bsiv,890000.0,2019,petrol,23300.0,17.0,1497
chennai,manual,3,hyundai,hyundai i20,2010,1.2 asta,280000.0,2010,petrol,121032.0,17.0,1197
chennai,manual,1,hyundai,hyundai i10,2010,magna,265000.0,2010,petrol,91000.0,20.36,1197
chennai,manual,1,kia,kia seltos,2020,hte diesel,1200000.0,2020,diesel,30000.0,20.8,1493
chennai,manual,2,maruti,maruti baleno,2019,1.2 delta,574000.0,2019,petrol,82171.0,21.4,1197
chennai,manual,1,tata,tata tiago,2022,xt cng bsvi,711000.0,2022,cng,18551.0,26.49,1199
chennai,automatic,1,hyundai,hyundai i20,2020,asta opt turbo dct bsvi,960000.0,2020,petrol,35000.0,20.28,998
chennai,manual,1,maruti,maruti alto 800,2016,vxi optional,273000.0,2016,petrol,50252.0,24.7,796
chennai,manual,2,honda,honda amaze,2019,s petrol bsiv,593000.0,2019,petrol,34715.0,19.5,1199
chennai,automatic,1,mg,mg hector,2020,sharp dct dualtone,1725000.0,2020,petrol,30197.0,13.96,1451
chennai,manual,2,hyundai,hyundai creta,2018,1.6 vtvt sx plus,844999.9999999999,2018,petrol,79089.0,13.0,1591
chennai,manual,2,nissan,nissan sunny,2011,xl,300000.0,2011,petrol,24035.0,16.95,1498
chennai,manual,1,hyundai,hyundai grand i10 nios,2020,sportz crdi,735000.0,2020,diesel,39605.0,26.2,1186
chennai,automatic,1,maruti,maruti wagon r,2016,amt vxi,407000.0,2016,petrol,66992.0,20.51,998
chennai,manual,1,maruti,maruti celerio,2017,zxi optional,459999.99999999994,2017,petrol,29973.0,21.63,998
chennai,manual,1,renault,renault kwid,2018,rxl,360000.0,2018,petrol,49791.0,25.17,799
chennai,automatic,1,mg,mg hector,2020,sharp at bsiv,1650000.0,2020,petrol,52609.0,13.96,1451
chennai,manual,1,honda,honda jazz,2010,s,360000.0,2010,petrol,70000.0,16.0,1198
chennai,manual,1,honda,honda wr-v,2018,edge edition i-vtec s,700000.0,2018,petrol,23000.0,17.5,1199
chennai,manual,1,maruti,maruti alto,2010,lxi,210000.0,2010,petrol,52172.0,19.7,796
chennai,automatic,1,nissan,nissan micra,2017,xl cvt,484999.99999999994,2017,petrol,67022.0,19.34,1198
chennai,manual,2,volkswagen,volkswagen ameo,2016,1.5 tdi highline,513000.0,2016,diesel,103651.0,21.66,1498
chennai,automatic,1,honda,honda amaze,2016,s at i-vtech,520000.0,2017,petrol,49682.0,15.5,1198
chennai,manual,3,renault,renault kwid,2018,rxt optional,305000.0,2018,petrol,53751.0,25.17,799
chennai,manual,2,maruti,maruti alto 800,2015,lxi,238000.0,2015,petrol,111283.0,22.05,796
chennai,manual,2,ford,ford ecosport,2013,1.5 dv5 mt titanium,540000.0,2013,diesel,63000.0,22.7,1498
chennai,manual,1,datsun,datsun go plus,2016,t bsiv,362000.0,2016,petrol,52509.0,19.44,1198
chennai,manual,1,nissan,nissan micra,2017,diesel xl,459999.99999999994,2017,diesel,69319.0,23.08,1461
chennai,manual,1,maruti,maruti celerio,2018,vxi,451000.0,2019,petrol,89191.0,25.24,998
chennai,manual,1,mahindra,mahindra kuv 100,2017,mfalcon d75 k6 plus,442000.0,2017,diesel,123152.0,25.32,1198
chennai,automatic,2,audi,audi a6,2013,2.0 tdi,1480000.0,2013,diesel,65000.0,17.68,1968
chennai,manual,1,honda,honda amaze,2014,s i-dtech,430000.0,2014,diesel,116413.0,25.8,1498
chennai,manual,1,hyundai,hyundai venue,2022,s bsvi,950000.0,2022,petrol,11600.0,17.52,1197
chennai,manual,1,mg,mg hector,2021,hybrid sharp mt,1750000.0,2021,petrol,18377.0,15.81,1451
chennai,automatic,2,honda,honda city,2010,1.5 v at,365000.0,2010,petrol,97000.0,16.8,1497
chennai,manual,1,hyundai,hyundai eon,2015,era plus,287000.0,2015,petrol,75184.0,21.1,814
chennai,manual,2,maruti,maruti swift dzire,2014,vxi,437000.0,2014,petrol,49387.0,22.41,1197
chennai,manual,1,hyundai,hyundai i10,2011,magna,310000.0,2011,petrol,81000.0,20.36,1197
chennai,manual,1,maruti,maruti wagon r,2010,vxi bs iv,287000.0,2011,petrol,80320.0,18.9,998
chennai,automatic,1,skoda,skoda rapid,2021,1.0 tsi style at,1202000.0,2021,petrol,8608.0,16.24,999
chennai,manual,3,nissan,nissan terrano,2015,xv 110 ps,515000.00000000006,2015,diesel,96892.0,19.01,1461
chennai,manual,1,renault,renault duster,2016,85ps diesel rxl,665000.0,2016,diesel,75000.0,19.87,1461
chennai,manual,1,maruti,maruti alto 800,2016,lxi,279000.0,2016,petrol,61237.0,22.05,796
chennai,manual,1,nissan,nissan magnite,2021,turbo xl bsvi,766000.0,2021,petrol,32806.0,20.0,999
chennai,manual,1,renault,renault kwid,2019,1.0,380000.0,2019,petrol,52138.0,23.01,999
chennai,manual,1,volkswagen,volkswagen ameo,2016,1.0 mpi highline,520000.0,2016,petrol,37429.0,19.44,999
chennai,manual,2,maruti,maruti wagon r,2010,vxi,260000.0,2010,petrol,78978.0,21.79,998
chennai,manual,2,toyota,toyota fortuner,2012,4x2 manual,1475000.0,2012,diesel,100000.0,13.0,2982
chennai,manual,1,honda,honda brio,2015,vx,450000.0,2015,petrol,52044.0,19.4,1198
chennai,manual,1,renault,renault triber,2023,rxz bsvi,840000.0,2023,petrol,8541.0,20.0,999
chennai,automatic,2,skoda,skoda rapid,2019,1.6 mpi at style bsiv,710000.0,2019,petrol,30000.0,14.84,1598
chennai,automatic,1,maruti,maruti celerio x,2018,amt zxi option bsiv,459000.0,2018,petrol,44768.0,21.63,998
chennai,manual,1,ford,ford ecosport,2020,1.5 petrol trend,769000.0,2020,petrol,27062.0,15.9,1496
chennai,manual,1,hyundai,hyundai verna,2018,vtvt 1.6 sx,900000.0,2018,petrol,46973.0,17.0,1591
chennai,manual,1,volkswagen,volkswagen virtus,2022,highline bsvi,1277000.0,2022,petrol,22239.0,19.4,999
chennai,manual,1,tata,tata nexon,2021,xz plus (o) bsvi,969000.0,2021,petrol,16455.0,17.57,1199
chennai,automatic,1,tata,tata altroz,2022,xza dct bsvi,942000.0,2022,petrol,5107.0,18.5,1199
chennai,manual,1,hyundai,hyundai grand i10 nios,2022,sportz,690000.0,2022,petrol,34000.0,20.7,1197
chennai,automatic,1,jeep,jeep compass,2018,1.4 limited,1256000.0,2018,petrol,88923.0,16.0,1368
chennai,manual,2,maruti,maruti wagon r,2013,vxi bs iv,288000.0,2013,petrol,94581.0,18.9,998
chennai,manual,1,hyundai,hyundai i20,2021,asta turbo imt,950000.0,2021,petrol,30924.0,20.0,998
chennai,manual,1,honda,honda wr-v,2017,i-dtec vx,890000.0,2017,diesel,53000.0,25.5,1498
chennai,manual,1,ford,ford ecosport,2016,1.5 diesel trend,660000.0,2016,diesel,43000.0,21.7,1498
chennai,manual,2,honda,honda amaze,2013,s i-dtech,380000.0,2014,diesel,108513.0,25.8,1498
chennai,automatic,1,skoda,skoda rapid,2015,1.5 tdi at elegance,675000.0,2015,diesel,91000.0,21.66,1498
chennai,manual,1,honda,honda wr-v,2021,vx diesel,971000.0000000001,2021,diesel,71721.0,23.7,1498
chennai,manual,1,renault,renault kwid,2019,1.0 rxt optional,352000.0,2019,petrol,39276.0,23.01,999
chennai,automatic,1,maruti,maruti vitara brezza,2019,zdi amt,866000.0,2019,diesel,85616.0,24.3,1248
chennai,manual,1,toyota,toyota etios,2016,g,508000.0,2016,petrol,56380.0,16.78,1496
chennai,manual,3,hyundai,hyundai i20,2009,magna,260000.0,2009,petrol,83000.0,18.5,1197
chennai,manual,1,maruti,maruti vitara brezza,2016,zdi,796000.0,2016,diesel,66211.0,24.3,1248
chennai,manual,1,hyundai,hyundai grand i10,2016,sportz,434000.0,2016,petrol,60662.0,18.9,1197
chennai,automatic,1,tata,tata punch,2021,creative amt bsvi,782000.0,2021,petrol,24140.0,18.8,1199
chennai,automatic,1,hyundai,hyundai i20,2021,asta opt turbo dct bsvi,1090000.0,2021,petrol,27000.0,20.28,998
chennai,manual,2,chevrolet,chevrolet beat,2013,diesel ls,350000.0,2014,diesel,63000.0,25.44,936
chennai,automatic,4,audi,audi a6,2013,3.0 tdi quattro premium plus,994999.9999999999,2014,diesel,81000.0,14.57,2967
chennai,automatic,1,volkswagen,volkswagen virtus,2022,topline at bsvi,1621000.0,2022,petrol,12901.0,18.12,999
chennai,automatic,1,datsun,datsun go,2019,t cvt,471000.0,2020,petrol,29708.0,19.59,1198
chennai,automatic,1,mg,mg astor,2021,savvy cvt red bsvi,1689999.9999999998,2021,petrol,22186.0,14.85,1498
chennai,manual,1,datsun,datsun go plus,2019,a option petrol,396000.0,2019,petrol,71413.0,19.02,1198
chennai,manual,3,hyundai,hyundai i20,2011,1.2 sportz option,301000.0,2011,petrol,50046.0,17.0,1197
chennai,automatic,1,kia,kia seltos,2019,gtx dct,1490000.0,2019,petrol,57600.0,16.2,1353
chennai,manual,2,datsun,datsun go,2019,t option petrol,393000.0,2019,petrol,46116.0,19.83,1198
chennai,manual,1,volkswagen,volkswagen polo,2018,1.0 mpi comfortline,555000.0,2018,petrol,81454.0,18.78,999
chennai,automatic,1,ford,ford ecosport,2019,1.5 petrol titanium plus at bsiv,990000.0,2019,petrol,37655.0,14.8,1497
chennai,automatic,2,audi,audi a4,2013,35 tdi premium sport,1390000.0,2013,diesel,73000.0,17.11,1968
chennai,manual,1,volkswagen,volkswagen vento,2017,1.6 mpi all star,850000.0,2018,petrol,15100.0,16.09,1598
chennai,manual,1,kia,kia sonet,2020,htx turbo imt bsvi,1050000.0,2020,petrol,23700.0,18.2,998
chennai,manual,1,renault,renault kiger,2022,rxz turbo,972000.0000000001,2022,petrol,7087.0,20.5,999
chennai,manual,1,hyundai,hyundai grand i10 nios,2020,asta,725000.0,2020,petrol,40000.0,20.7,1197
chennai,manual,2,renault,renault kwid,2016,rxt,316000.0,2016,petrol,58155.0,25.17,799
chennai,automatic,3,ford,ford ecosport,2020,1.5 petrol titanium plus at bsiv,860000.0,2020,petrol,30015.0,14.8,1497
chennai,automatic,1,hyundai,hyundai aura,2022,sx plus amt,890000.0,2022,petrol,5239.0,20.1,1197
chennai,manual,2,hyundai,hyundai i10,2011,magna,250999.99999999997,2011,petrol,62606.0,20.36,1197
chennai,manual,1,tata,tata tiago,2017,1.2 revotron xz,433000.0,2017,petrol,65287.0,23.84,1199
chennai,automatic,1,maruti,maruti ciaz,2018,delta diesel,715000.0,2018,diesel,50267.0,28.09,1248
chennai,automatic,1,maruti,maruti alto k10,2015,vxi amt,345000.0,2015,petrol,87277.0,23.95,998
chennai,manual,1,maruti,maruti sx4 s cross,2021,sigma,855000.0000000001,2021,petrol,11323.0,18.55,1462
chennai,automatic,1,maruti,maruti celerio,2016,zxi amt,365000.0,2016,petrol,90487.0,26.0,998
chennai,manual,1,maruti,maruti zen estilo,2010,lxi,220000.00000000003,2010,petrol,55405.0,19.0,998
chennai,manual,1,mahindra,mahindra tuv 300,2017,t8,890000.0,2017,diesel,31450.0,18.49,1493
chennai,automatic,1,audi,audi q3,2013,35 tdi quattro premium,1350000.0,2013,diesel,90000.0,15.73,1968
chennai,automatic,2,mercedes-benz,mercedes-benz c-class,2012,c 200 avantgarde,1220000.0,2012,petrol,36000.0,14.74,1991
chennai,automatic,1,honda,honda cr-v,2017,2.0l 2wd at,1650000.0,2017,petrol,95000.0,13.7,1997
chennai,manual,2,hyundai,hyundai i20,2010,magna,275000.0,2010,petrol,107280.0,18.5,1197
chennai,manual,1,nissan,nissan kicks,2019,xv premium d bsiv,1050000.0,2020,diesel,45700.0,20.45,1461
chennai,manual,1,fiat,fiat punto,2013,1.3 dynamic,295000.0,2013,diesel,74686.0,20.3,1248
chennai,manual,1,maruti,maruti celerio,2018,vxi,461000.00000000006,2018,petrol,119004.0,25.24,998
chennai,manual,1,hyundai,hyundai venue,2019,s diesel bsiv,719000.0,2019,diesel,117079.0,23.7,1396
chennai,manual,1,honda,honda jazz,2017,1.2 s i vtec,550000.0,2017,petrol,35000.0,18.7,1199
chennai,manual,1,hyundai,hyundai santro xing,2012,gl plus,287000.0,2012,petrol,76730.0,17.92,1086
chennai,manual,1,hyundai,hyundai venue,2022,sx turbo imt,1035000.0,2022,petrol,21123.0,18.0,998
chennai,automatic,1,toyota,toyota corolla altis,2014,vl at,875000.0,2014,petrol,98000.0,14.28,1798
chennai,manual,1,tata,tata tiago,2018,1.2 revotron xm option,445000.0,2019,petrol,69684.0,23.84,1199
chennai,automatic,1,renault,renault duster,2020,rxz turbo cvt,1190000.0,2021,petrol,16600.0,16.42,1330
chennai,manual,2,volkswagen,volkswagen vento,2016,1.6 comfortline,540000.0,2016,petrol,90403.0,16.09,1598
chennai,manual,3,volkswagen,volkswagen polo,2016,1.5 tdi highline,584000.0,2016,diesel,81009.0,20.14,1498
chennai,manual,1,volkswagen,volkswagen taigun,2021,1.5 tsi gt plus bsvi,1770000.0,2021,petrol,16500.0,17.88,1498
chennai,manual,2,tata,tata tiago,2017,1.05 revotorq xz,430000.0,2017,diesel,84741.0,27.28,1047
chennai,manual,1,mahindra,mahindra tuv 300 plus,2018,p8 bsiv,990000.0,2018,diesel,51122.0,18.49,2179
chennai,manual,4,ford,ford figo,2010,diesel zxi,120000.0,2010,diesel,96094.0,20.0,1399
chennai,automatic,1,maruti,maruti swift,2018,amt vxi,620000.0,2018,petrol,42891.0,22.0,1197
chennai,manual,1,renault,renault duster,2018,85ps diesel rxz,890000.0,2019,diesel,59100.0,19.87,1461
chennai,automatic,1,tata,tata nexon,2018,1.2 revotron xza plus,801000.0,2018,petrol,55913.0,17.0,1198
delhi,manual,2,hyundai,hyundai creta,2016,1.6 vtvt s,762000.0,2016,petrol,57437.0,15.29,1591
delhi,manual,2,maruti,maruti swift,2018,vxi,523000.00000000006,2019,petrol,28151.0,22.38,1197
delhi,manual,1,hyundai,hyundai creta,2017,1.6 vtvt e plus,765000.0,2017,petrol,60000.0,15.29,1591
delhi,manual,1,kia,kia sonet,2021,htk plus bsvi,894999.9999999999,2021,petrol,20000.0,18.4,1197
delhi,manual,1,hyundai,hyundai aura,2021,s cng,708000.0,2022,cng,42682.0,28.0,1197
delhi,manual,1,volkswagen,volkswagen polo,2017,1.2 mpi trendline,400000.0,2017,petrol,44653.0,18.78,1198
delhi,manual,1,maruti,maruti baleno,2019,alpha,663000.0,2019,petrol,67823.0,21.01,1197
delhi,automatic,1,honda,honda brio,2014,vx at,390000.0,2014,petrol,50000.0,16.5,1198
delhi,manual,1,nissan,nissan kicks,2019,xv d bsiv,784000.0,2019,diesel,97055.0,20.45,1461
delhi,manual,1,kia,kia sonet,2022,1.5 gtx plus diesel dt,1350000.0,2022,diesel,24000.0,18.4,1493
delhi,automatic,1,bmw,bmw x1,2013,sdrive 20d sportline,900000.0,2013,diesel,29000.0,17.05,1995
delhi,manual,1,tata,tata safari storme,2013,ex,350000.0,2013,diesel,150000.0,14.0,2179
delhi,manual,1,hyundai,hyundai venue,2019,sx opt diesel bsiv,839000.0,2019,diesel,83329.0,23.7,1396
delhi,manual,1,maruti,maruti zen estilo,2008,1.1 lxi bsiii,120000.0,2008,petrol,43000.0,18.2,1061
delhi,manual,1,hyundai,hyundai grand i10 nios,2022,sportz,750000.0,2022,petrol,8000.0,20.7,1197
delhi,automatic,1,skoda,skoda kushaq,2021,1.0 tsi ambition at bsvi,1284000.0,2022,petrol,11404.0,17.2,999
delhi,manual,2,hyundai,hyundai creta,2019,1.6 vtvt sx plus,850000.0,2019,petrol,70000.0,13.0,1591
delhi,manual,1,tata,tata altroz,2023,xz diesel,869999.9999999999,2023,diesel,23000.0,23.64,1497
delhi,manual,1,maruti,maruti ignis,2022,zeta bsvi,634000.0,2022,petrol,19044.0,20.89,1197
delhi,manual,1,hyundai,hyundai creta,2019,1.6 sx,1250000.0,2019,petrol,17367.0,15.8,1591
delhi,manual,1,kia,kia seltos,2020,htk diesel,1325000.0,2020,diesel,3800.0,20.8,1493
delhi,automatic,2,hyundai,hyundai grand i10,2014,at asta,421000.0,2014,petrol,43124.0,18.9,1197
delhi,manual,1,mahindra,mahindra xuv500,2020,w7,1300000.0,2020,diesel,20000.0,15.1,2179
delhi,automatic,1,hyundai,hyundai creta,2017,1.6 crdi at sx plus,1000000.0,2017,diesel,60000.0,17.01,1582
delhi,manual,1,maruti,maruti baleno,2018,zeta,600000.0,2018,petrol,36000.0,21.01,1197
delhi,automatic,1,hyundai,hyundai grand i10,2015,at asta,495000.0,2015,petrol,44559.0,18.9,1197
delhi,manual,1,tata,tata altroz,2021,xm plus bsvi,627000.0,2021,petrol,37587.0,19.33,1199
delhi,manual,1,honda,honda amaze,2016,sx i vtec,340000.0,2016,petrol,90000.0,17.8,1198
delhi,manual,1,hyundai,hyundai i10,2010,magna 1.2,190000.0,2010,petrol,73786.0,20.36,1197
delhi,automatic,1,toyota,toyota corolla altis,2009,1.8 vl at,300000.0,2009,petrol,50000.0,14.53,1794
delhi,manual,1,maruti,maruti swift,2018,vxi,575000.0,2018,petrol,22000.0,21.21,1197
delhi,automatic,1,maruti,maruti baleno,2019,alpha cvt,743000.0,2019,petrol,38103.0,19.56,1197
delhi,manual,1,maruti,maruti ignis,2022,zeta bsvi,645000.0,2022,petrol,15000.0,20.89,1197
delhi,automatic,1,toyota,toyota innova crysta,2018,2.8 gx at bsiv,1700000.0,2018,diesel,69000.0,11.36,2755
delhi,manual,2,hyundai,hyundai grand i10,2013,asta,359000.0,2013,petrol,48327.0,18.9,1197
delhi,manual,1,maruti,maruti zen estilo,2008,1.1 lxi bsiii,120000.0,2008,petrol,40000.0,18.2,1061
delhi,manual,1,kia,kia seltos,2020,gtx plus,1121000.0,2020,petrol,38967.0,16.5,1353
delhi,manual,1,kia,kia seltos,2020,htk diesel,1375000.0,2020,diesel,50000.0,20.8,1493
delhi,manual,1,maruti,maruti baleno,2016,alpha,525000.0,2016,petrol,33000.0,21.01,1197
delhi,manual,1,toyota,toyota etios,2014,g,375000.0,2014,petrol,70000.0,16.78,1496
delhi,manual,3,maruti,maruti wagon r,2006,lxi,90000.0,2006,petrol,120000.0,18.9,998
delhi,automatic,1,isuzu,isuzu mu-x,2018,4x4,1698999.9999999998,2018,diesel,72000.0,13.8,2999
delhi,manual,1,hyundai,hyundai creta,2017,1.6 vtvt e plus,894999.9999999999,2017,petrol,58511.0,15.29,1591
